Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
0.00263331,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.263331
0.00289664,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.289664
0.00318631,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.318631
0.00350494,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.350494
0.00385543,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.385543
0.00424098,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.424098
0.00466507,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.466507
0.00513158,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.513158
0.00564474,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.564474
0.00620921,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.620921
0.00683013,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.683013
0.00751315,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.751315
0.00826446,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.826446
0.00909091,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,0.909091
0.01,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1
0.011,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.1
0.0121,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.21
0.01331,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.331
0.014641,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.4641
0.0161051,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.61051
0.01771561,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.771561
0.01948717,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,1.948717
0.02143589,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,2.143589
0.02357948,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,2.357948
0.02593742,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,2.593742
0.02853117,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,2.853117
0.03138428,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,3.138428
0.03452271,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,3.452271
0.03797498,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,3.797498
0.04177248,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,4.177248
0.04594973,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,4.594973
0.0505447,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,5.05447
0.05559917,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,5.559917
0.06115909,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,6.115909
0.067275,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,6.7275
0.0740025,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,7.40025
0.08140275,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,8.140275
0.08954302,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,8.954302
0.09849733,24,24,24,24,dg3,period_data_dg3.csv,0,0,0,0,9.849733
0.1777167,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.101525597
0.19548837,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.111678157
0.21503721,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.122845974
0.23654093,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.135130571
0.26019502,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.148643627
0.28621452,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.163507988
0.31483598,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.179858792
0.34631957,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.197844666
0.38095153,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.217629134
0.41904669,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.239392052
0.46095135,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.263331252
0.50704649,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.28966438
0.55775114,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.318630819
0.61352625,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.350493898
0.67487888,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.385543291
0.74236677,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.424097621
0.81660344,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.466507379
0.89826379,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.513158121
0.98809016,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.564473927
1.08689918,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.620921322
1.1955891,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.683013456
1.31514801,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.751314801
1.44666281,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.826446281
1.59132909,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,0.909090909
1.750462,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1
1.9255082,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.1
2.11805902,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.21
2.32986492,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.330999999
2.56285141,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.464099998
2.81913656,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.610510003
3.10105021,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.771560999
3.41115523,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,1.948717099
3.75227076,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,2.143588813
4.12749783,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,2.35794769
4.54024761,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,2.593742458
4.99427238,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,2.853116709
5.49369961,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,3.138428375
6.04306957,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,3.452271212
6.64737653,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,3.797498335
7.31211419,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,4.177248172
8.0433256,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,4.594972984
8.84765816,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,5.054470283
9.73242398,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,5.559917313
10.70566638,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,6.115909046
11.77623302,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,6.727499951
12.95385632,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,7.400249945
14.24924195,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,8.140274939
15.67416614,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,8.95430243
17.24158276,24,24,24,24,dg4,period_data_dg4.csv,0,0,0,0,9.849732676
0.10839492,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.101525597
0.11923441,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.111678154
0.13115785,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.122845969
0.14427364,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.13513057
0.158701,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.148643624
0.1745711,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.163507986
0.19202822,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.179858794
0.21123104,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.197844672
0.23235414,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.217629135
0.25558955,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.239392045
0.28114851,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.263331254
0.30926336,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.289664378
0.3401897,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.31863082
0.37420867,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.350493902
0.41162953,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.385543286
0.45279249,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.424097621
0.49807174,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.466507384
0.54787891,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.513158119
0.6026668,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.564473929
0.66293348,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.620921322
0.72922683,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.683013457
0.80214951,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.751314799
0.88236446,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.826446278
0.97060091,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,0.90909091
1.067661,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1
1.1744271,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.1
1.29186981,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.21
1.42105679,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.330999999
1.56316247,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.4641
1.71947872,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.610510003
1.89142659,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.771561001
2.08056925,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,1.948717102
2.28862617,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,2.143588808
2.51748879,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,2.357947691
2.76923767,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,2.593742461
3.04616144,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,2.85311671
3.35077758,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,3.138428378
3.68585534,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,3.452271217
4.05444087,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,3.797498335
4.45988496,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,4.177248171
4.90587345,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,4.594972983
5.3964608,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,5.054470286
5.93610688,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,5.559917315
6.52971757,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,6.115909048
7.18268932,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,6.727499946
7.90095826,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,7.400249948
8.69105408,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,8.140274937
9.56015949,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,8.954302433
10.51617544,24,24,24,24,dg5,period_data_dg5.csv,0,0,0,0,9.849732677
0.00101526,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.101526
0.00111678,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.111678
0.00122846,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.122846
0.00135131,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.135131
0.00148644,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.148644
0.00163508,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.163508
0.00179859,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.179859
0.00197845,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.197845
0.00217629,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.217629
0.00239392,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.239392
0.00263331,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.263331
0.00289664,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.289664
0.00318631,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.318631
0.00350494,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.350494
0.00385543,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.385543
0.00424098,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.424098
0.00466507,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.466507
0.00513158,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.513158
0.00564474,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.564474
0.00620921,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.620921
0.00683013,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.683013
0.00751315,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.751315
0.00826446,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.826446
0.00909091,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,0.909091
0.01,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1
0.011,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.1
0.0121,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.21
0.01331,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.331
0.014641,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.4641
0.0161051,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.61051
0.01771561,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.771561
0.01948717,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,1.948717
0.02143589,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,2.143589
0.02357948,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,2.357948
0.02593742,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,2.593742
0.02853117,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,2.853117
0.03138428,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,3.138428
0.03452271,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,3.452271
0.03797498,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,3.797498
0.04177248,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,4.177248
0.04594973,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,4.594973
0.0505447,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,5.05447
0.05559917,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,5.559917
0.06115909,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,6.115909
0.067275,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,6.7275
0.0740025,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,7.40025
0.08140275,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,8.140275
0.08954302,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,8.954302
0.09849733,24,24,24,24,dp6,period_data_dp6.csv,0,0,0,0,9.849733
0.00010153,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.10153
0.00011168,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.11168
0.00012285,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.12285
0.00013513,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.13513
0.00014864,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.14864
0.00016351,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.16351
0.00017986,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.17986
0.00019784,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.19784
0.00021763,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.21763
0.00023939,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.23939
0.00026333,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.26333
0.00028966,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.28966
0.00031863,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.31863
0.00035049,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.35049
0.00038554,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.38554
0.0004241,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.4241
0.00046651,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.46651
0.00051316,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.51316
0.00056447,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.56447
0.00062092,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.62092
0.00068301,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.68301
0.00075131,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.75131
0.00082645,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.82645
0.00090909,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,0.90909
0.001,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1
0.0011,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.1
0.00121,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.21
0.001331,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.331
0.0014641,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.4641
0.00161051,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.61051
0.00177156,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.77156
0.00194872,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,1.94872
0.00214359,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,2.14359
0.00235795,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,2.35795
0.00259374,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,2.59374
0.00285312,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,2.85312
0.00313843,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,3.13843
0.00345227,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,3.45227
0.0037975,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,3.7975
0.00417725,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,4.17725
0.00459497,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,4.59497
0.00505447,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,5.05447
0.00555992,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,5.55992
0.00611591,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,6.11591
0.0067275,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,6.7275
0.00740025,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,7.40025
0.00814027,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,8.14027
0.0089543,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,8.9543
0.00984973,24,24,24,24,g1,period_data_g1.csv,0,0,0,0,9.84973
0.01827461,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.101525611
0.02010207,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.111678167
0.02211228,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.122846
0.0243235,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.135130556
0.02675585,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.148643611
0.02943144,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.163508
0.03237458,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.179858778
0.03561204,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.197844667
0.03917324,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.217629111
0.04309057,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.239392056
0.04739963,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.263331278
0.05213959,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.289664389
0.05735355,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.318630833
0.0630889,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.350493889
0.06939779,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.385543278
0.07633757,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.424097611
0.08397133,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.466507389
0.09236846,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.513158111
0.10160531,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.564473944
0.11176584,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.620921333
0.12294242,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.683013444
0.13523666,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.751314778
0.14876033,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.826446278
0.16363636,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,0.909090889
0.18,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1
0.198,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.1
0.2178,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.21
0.23958,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.331
0.263538,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.4641
0.2898918,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.61051
0.31888098,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.771561
0.35076908,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,1.948717111
0.38584599,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,2.143588833
0.42443058,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,2.357947667
0.46687364,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,2.593742444
0.51356101,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,2.853116722
0.56491711,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,3.138428389
0.62140882,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,3.452271222
0.6835497,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,3.797498333
0.75190467,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,4.177248167
0.82709514,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,4.594973
0.90980465,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,5.054470278
1.00078512,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,5.559917333
1.10086363,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,6.115909056
1.21094999,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,6.727499944
1.33204499,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,7.400249944
1.46524949,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,8.140274944
1.61177444,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,8.954302444
1.77295188,24,24,24,24,g2,period_data_g2.csv,0,0,0,0,9.849732667
0.02162495,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.101525587
0.02378745,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.111678169
0.02616619,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.122845962
0.02878281,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.135130563
0.03166109,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.148643615
0.0348272,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.163507981
0.03830992,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.179858779
0.04214091,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.197844648
0.04635501,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.217629155
0.05099051,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.239392066
0.05608956,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.263331268
0.06169851,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.289664366
0.06786836,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.318630798
0.0746552,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.350493897
0.08212072,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.385543286
0.09033279,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.424097606
0.09936607,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.466507371
0.10930268,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.513158122
0.12023295,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.564473944
0.13225624,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.620921315
0.14548187,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.683013474
0.16003005,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.751314789
0.17603306,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.826446291
0.19363636,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,0.909090892
0.213,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1
0.2343,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.1
0.25773,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.21
0.283503,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.331
0.3118533,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.4641
0.34303863,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.61051
0.37734249,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.771560986
0.41507674,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,1.948717089
0.45658442,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,2.143588826
0.50224286,24,12.52631579,24,24,k1D,period_data_k1D.csv,0,-11.47368421,0,0,2.3579477
0.55246714,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,2.593742441
0.60771386,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,2.853116714
0.66848524,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,3.138428357
0.73533377,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,3.452271221
0.80886715,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,3.797498357
0.88975386,24,24,24,24,k1D,period_data_k1D.csv,0,0,0,0,4.177248169
0.97872925,24,12.26315789,24,24,k1D,period_data_k1D.csv,0,-11.73684211,0,0,4.594973005
1.07660217,24,12.26315789,24,24,k1D,period_data_k1D.csv,0,-11.73684211,0,0,5.054470282
1.18426239,24,12.21052632,24,24,k1D,period_data_k1D.csv,0,-11.78947368,0,0,5.559917324
1.30268863,24,12.21052632,24,24,k1D,period_data_k1D.csv,0,-11.78947368,0,0,6.115909061
1.43295749,24,12.21052632,24,24,k1D,period_data_k1D.csv,0,-11.78947368,0,0,6.727499953
1.57625324,24,12.21052632,24,24,k1D,period_data_k1D.csv,0,-11.78947368,0,0,7.400249953
1.73387856,24,12.21052632,24,24,k1D,period_data_k1D.csv,0,-11.78947368,0,0,8.14027493
1.90726642,24,12.15789474,24,24,k1D,period_data_k1D.csv,0,-11.84210526,0,0,8.954302441
