condition,parameter,param_value,fold_change,mean_area,mean_eccentricity,mean_delta_area,mean_delta_eccentricity,base_param_value
LL,d1,4.360643,5.559917123549662,1043822.75,0.8312436046073556,-116891.16666666667,0.21388308088812794,0.7843
LL,d1,4.796707,6.115908453397934,1043688.5833333334,0.8323879622178433,-117025.33333333333,0.2150274384986156,0.7843
LL,d1,5.276378,6.727499681244422,1044544.25,0.8315132324229522,-116169.66666666667,0.21415270870372446,0.7843
LL,d1,5.804016,7.400249904373326,1044628.25,0.8317002513066072,-116085.66666666667,0.21433972758737954,0.7843
LL,d1,6.384418,8.140275404819585,944309.8333333334,0.834698056654592,-216404.08333333334,0.21733753293536426,0.7843
LL,d1,7.022859,8.954301925283692,944141.9166666666,0.8356226534191572,-216572.0,0.2182621296999295,0.7843
LL,d1,7.725145,9.849732245314293,944141.9166666666,0.8358300860593624,-216572.0,0.21846956234013462,0.7843
LL,K6,0.050194,0.10152508090614887,1168371.5833333333,0.6047452488057466,7493.25,-0.011936203947198179,0.4944
LL,K6,0.055214,0.11167880258899676,1168384.9166666667,0.6058412074834688,7506.583333333333,-0.010840245269476098,0.4944
LL,K6,0.060735,0.12284587378640777,1168398.3333333333,0.6045256433949241,7520.0,-0.01215580935802083,0.4944
LL,K6,0.066809,0.13513147249190938,1168429.75,0.605141107488757,7551.416666666667,-0.011540345264187735,0.4944
LL,K6,0.073489,0.1486427993527508,1168458.5833333333,0.6042852910268731,7580.25,-0.01239616172607177,0.4944
LL,K6,0.080838,0.16350728155339805,1168452.9166666667,0.6063360721001131,7574.583333333333,-0.010345380652831776,0.4944
LL,K6,0.088922,0.1798584142394822,1168488.5,0.6073493542562097,7610.166666666667,-0.009332098496735186,0.4944
LL,K6,0.097814,0.19784385113268607,1168499.8333333333,0.6064504559023491,7621.5,-0.010230996850595767,0.4944
LL,K6,0.107596,0.2176294498381877,1168555.5833333333,0.6081044950529275,7677.25,-0.00857695770001741,0.4944
LL,K6,0.118355,0.23939118122977346,1168708.3333333333,0.6106995932868098,7830.0,-0.005981859466135169,0.4944
LL,K6,0.130191,0.26333131067961163,1168812.3333333333,0.6111953289555984,7934.0,-0.0054861237973464665,0.4944
LL,K6,0.14321,0.28966423948220066,1163804.9166666667,0.6074192725586084,2926.5833333333335,-0.009262180194336542,0.4944
LL,K6,0.157531,0.31863066343042074,1169034.75,0.6122115889392971,8156.416666666667,-0.0044698638136477465,0.4944
LL,K6,0.173284,0.3504935275080906,1169207.5,0.6128004260368628,8329.166666666666,-0.003881026716082092,0.4944
LL,K6,0.190613,0.3855440938511327,1169396.0833333333,0.6151246661051915,8517.75,-0.0015567866477534387,0.4944
LL,K6,0.209674,0.42409789644012946,1169597.9166666667,0.6165369330861536,8719.583333333334,-0.00014451966679126146,0.4944
LL,K6,0.230641,0.46650687702265375,1169863.4166666667,0.6198846191837435,8985.083333333334,0.0032031664307985894,0.4944
LL,K6,0.253705,0.5131573624595469,1170173.5,0.6217629786490508,9295.166666666666,0.005081525896105961,0.4944
LL,K6,0.279076,0.5644741100323625,1170336.5833333333,0.6229395381369154,9458.25,0.006258085383970528,0.4944
LL,K6,0.306984,0.6209223300970873,1170557.75,0.6242972376026454,9679.416666666666,0.00761578484970063,0.4944
LL,K6,0.337682,0.6830137540453074,1170760.25,0.625360362214958,9881.916666666666,0.008678909462013265,0.4944
LL,K6,0.37145,0.7513147249190939,1165900.6666666667,0.6235698278525047,5022.333333333333,0.0068883750995598165,0.4944
LL,K6,0.408595,0.8264461974110032,1171434.6666666667,0.6238904030840786,10556.333333333334,0.007208950331133723,0.4944
LL,K6,0.449455,0.9090918284789644,1171634.9166666667,0.6213416854600061,10756.583333333334,0.004660232707061239,0.4944
LL,K6,0.4944,1.0,1160878.3333333333,0.6166814527529448,0.0,0.0,0.4944
LL,K6,0.54384,1.0999999999999999,1166450.5,0.616003958927672,5572.166666666667,-0.0006774938252728328,0.4944
LL,K6,0.598224,1.21,1171308.8333333333,0.6132776364084741,10430.5,-0.003403816344470697,0.4944
LL,K6,0.658046,1.3309991909385113,1170709.8333333333,0.6045757325168304,9831.5,-0.01210572023611444,0.4944
LL,K6,0.723851,1.464099919093851,1169909.75,0.5950696308649771,9031.416666666666,-0.021611821887967713,0.4944
LL,K6,0.796236,1.6105097087378641,1168749.0833333333,0.5817330050257886,7870.75,-0.03494844772715622,0.4944
LL,K6,0.87586,1.771561488673139,1161988.0,0.564040431429837,1109.6666666666667,-0.05264102132310789,0.4944
LL,K6,0.963446,1.9487176375404531,1164975.5,0.5515521600223142,4097.166666666667,-0.06512929273063062,0.4944
LL,K6,1.05979,2.1435881877022656,1157040.1666666667,0.5384201384698997,-3838.1666666666665,-0.07826131428304517,0.4944
LL,K6,1.165769,2.357947006472492,1153057.0833333333,0.5296100180747191,-7821.25,-0.08707143467822569,0.4944
LL,K6,1.282346,2.593741909385113,1148044.6666666667,0.5448680741906428,-12833.666666666666,-0.0718133785623021,0.4944
LL,K6,1.410581,2.8531169093851134,1144561.6666666667,0.5835404298692118,-16316.666666666666,-0.03314102288373303,0.4944
LL,K6,1.551639,3.1384283980582524,1137232.1666666667,0.6373724251269317,-23646.166666666668,0.02069097237398689,0.4944
LL,K6,1.706803,3.45227144012945,1115608.4166666667,0.7113584607001445,-45269.916666666664,0.09467700794719976,0.4944
LL,K6,1.877483,3.7974979773462785,1049557.25,0.7710403149488974,-111321.08333333333,0.15435886219595246,0.4944
LL,K6,2.065231,4.177247168284789,1045434.0833333334,0.8113238050988355,-115444.25,0.19464235234589067,0.4944
LL,K6,2.271755,4.594973705501618,1044045.5833333334,0.8284913317331911,-116832.75,0.21180987898024636,0.4944
LL,K6,2.49893,5.054470064724919,1043806.0,0.8311426761268802,-117072.33333333333,0.2144612233739355,0.4944
LL,K6,2.748823,5.55991707119741,1043856.0833333334,0.831651555559599,-117022.25,0.2149701028066541,0.4944
LL,K6,3.023705,6.115908171521036,1043705.6666666666,0.8315548887125787,-117172.66666666667,0.2148734359596339,0.4944
LL,K6,3.326076,6.7275,1043733.5833333334,0.8319735167733184,-117144.75,0.21529206402037357,0.4944
LL,K6,3.658684,7.400250809061489,1018749.6666666666,0.8330288366602784,-142128.66666666666,0.21634738390733355,0.4944
LL,K6,4.024552,8.140275080906148,1017994.25,0.833071593089794,-142884.08333333334,0.2163901403368491,0.4944
LL,K6,4.427007,8.95430218446602,942887.5833333334,0.8354727774414051,-217990.75,0.2187913246884603,0.4944
LL,K6,4.869708,9.849733009708737,942887.5833333334,0.8352235990471689,-217990.75,0.21854214629422408,0.4944
LL,dg1,0.001015,0.1015,1174494.5833333333,0.6218773288270782,18153.166666666668,0.009242245504389327,0.01
LL,dg1,0.001117,0.1117,1174494.5833333333,0.6219356648638651,18153.166666666668,0.009300581541176097,0.01
LL,dg1,0.001228,0.12279999999999999,1174494.5833333333,0.6223086920284396,18153.166666666668,0.009673608705750736,0.01
LL,dg1,0.001351,0.1351,1174494.5833333333,0.6220496071173334,18153.166666666668,0.00941452379464447,0.01
LL,dg1,0.001486,0.14859999999999998,1174494.5833333333,0.6212379170369082,18153.166666666668,0.008602833714219271,0.01
LL,dg1,0.001635,0.16349999999999998,1174494.5833333333,0.6218518773646179,18153.166666666668,0.009216794041928914,0.01
LL,dg1,0.001799,0.1799,1174494.5833333333,0.6212856103251849,18153.166666666668,0.008650527002495948,0.01
LL,dg1,0.001978,0.1978,1174494.5833333333,0.6214323570675556,18153.166666666668,0.008797273744866663,0.01
LL,dg1,0.002176,0.2176,1174494.5833333333,0.6217645522087349,18153.166666666668,0.009129468886045952,0.01
LL,dg1,0.002394,0.23939999999999997,1174494.5833333333,0.6218509507755691,18153.166666666668,0.009215867452880186,0.01
LL,dg1,0.002633,0.2633,1174494.5833333333,0.6219996555323265,18153.166666666668,0.00936457220963762,0.01
LL,dg1,0.002897,0.28969999999999996,1174494.5833333333,0.6217931316430697,18153.166666666668,0.009158048320380826,0.01
LL,dg1,0.003186,0.3186,1174494.5833333333,0.6218626887984622,18153.166666666668,0.009227605475773282,0.01
LL,dg1,0.003505,0.3505,1174494.5833333333,0.6217723712782751,18153.166666666668,0.009137287955586252,0.01
LL,dg1,0.003855,0.3855,1174494.5833333333,0.6218649148465599,18153.166666666668,0.00922983152387106,0.01
LL,dg1,0.004241,0.4241,1174494.5833333333,0.6208786848297349,18153.166666666668,0.00824360150704597,0.01
LL,dg1,0.004665,0.46649999999999997,1174494.5833333333,0.6208168693540291,18153.166666666668,0.008181786031340288,0.01
LL,dg1,0.005132,0.5132,1174494.5833333333,0.6220943903606676,18153.166666666668,0.00945930703797874,0.01
LL,dg1,0.005645,0.5645,1174494.5833333333,0.621310804464359,18153.166666666668,0.008675721141670192,0.01
LL,dg1,0.006209,0.6209,1174494.5833333333,0.6216884188433417,18153.166666666668,0.00905333552065273,0.01
LL,dg1,0.00683,0.683,1169494.0833333333,0.618127663989868,13152.666666666666,0.005492580667178976,0.01
LL,dg1,0.007513,0.7513,1174494.5833333333,0.6211988687546838,18153.166666666668,0.008563785431994922,0.01
LL,dg1,0.008264,0.8264,1174494.5833333333,0.621627466506358,18153.166666666668,0.008992383183669156,0.01
LL,dg1,0.009091,0.9091,1174494.5833333333,0.6214824715673198,18153.166666666668,0.008847388244630947,0.01
LL,dg1,0.01,1.0,1156341.4166666667,0.6126350833226889,0.0,0.0,0.01
LL,dg1,0.011,1.0999999999999999,1159123.4166666667,0.617360358402779,2782.0,0.004725275080090158,0.01
LL,dg1,0.0121,1.21,1165156.4166666667,0.6185759640828279,8815.0,0.005940880760139017,0.01
LL,dg1,0.01331,1.331,1169494.0833333333,0.618958688554936,13152.666666666666,0.006323605232246991,0.01
LL,dg1,0.014641,1.4641,1174494.5833333333,0.6209698389438992,18153.166666666668,0.008334755621210352,0.01
LL,dg1,0.016105,1.6105,1174494.5833333333,0.6220755519103378,18153.166666666668,0.00944046858764891,0.01
LL,dg1,0.017716,1.7715999999999998,1174494.5833333333,0.6209743301095644,18153.166666666668,0.008339246786875512,0.01
LL,dg1,0.019487,1.9487,1174494.5833333333,0.6213318711342241,18153.166666666668,0.008696787811535184,0.01
LL,dg1,0.021436,2.1436,1174494.5833333333,0.621946318270539,18153.166666666668,0.009311234947850078,0.01
LL,dg1,0.023579,2.3579,1174494.5833333333,0.6220975903314913,18153.166666666668,0.009462507008802376,0.01
LL,dg1,0.025937,2.5937,1174494.5833333333,0.6222002435351116,18153.166666666668,0.009565160212422819,0.01
LL,dg1,0.028531,2.8531,1174494.5833333333,0.6224452073650907,18153.166666666668,0.00981012404240166,0.01
LL,dg1,0.031384,3.1384000000000003,1174494.5833333333,0.622075102378292,18153.166666666668,0.009440019055603063,0.01
LL,dg1,0.034523,3.4522999999999997,1174494.5833333333,0.6216032544657918,18153.166666666668,0.008968171143102869,0.01
LL,dg1,0.037975,3.7975000000000003,1174494.5833333333,0.620961347234785,18153.166666666668,0.008326263912096121,0.01
LL,dg1,0.041772,4.177199999999999,1174494.5833333333,0.6204101396777405,18153.166666666668,0.007775056355051491,0.01
LL,dg1,0.04595,4.595,1169494.0833333333,0.6176275879805275,13152.666666666666,0.004992504657838653,0.01
LL,dg1,0.050545,5.0545,1174494.5833333333,0.6215256184011837,18153.166666666668,0.008890535078494763,0.01
LL,dg1,0.055599,5.5599,1174494.5833333333,0.6221028146511337,18153.166666666668,0.009467731328444806,0.01
LL,dg1,0.061159,6.1159,1174494.5833333333,0.6220980674846688,18153.166666666668,0.009462984161979918,0.01
LL,dg1,0.067275,6.7275,1174494.9166666667,0.6209794687724016,18153.5,0.008344385449712666,0.01
LL,dg1,0.074002,7.4002,1174494.5833333333,0.6201914906394269,18153.166666666668,0.00755640731673804,0.01
LL,dg1,0.081403,8.1403,1174494.5833333333,0.621419839727628,18153.166666666668,0.008784756404939115,0.01
LL,dg1,0.089543,8.9543,1174494.5833333333,0.6214990520220927,18153.166666666668,0.008863968699403693,0.01
LL,dg1,0.098497,9.8497,1174494.5833333333,0.6210050941815551,18153.166666666668,0.008370010858866248,0.01
LL,Cp5,0.046367,0.10152616597328662,1168489.1666666667,0.5953134533718701,2888.5833333333335,-0.02189868944520375,0.4567
LL,Cp5,0.051003,0.11167724983577841,1168556.4166666667,0.5967214980492971,2955.8333333333335,-0.020490644767776862,0.4567
LL,Cp5,0.056104,0.12284650755419313,1168548.5833333333,0.5962452241766375,2948.0,-0.020966918640436427,0.4567
LL,Cp5,0.061714,0.13513028246113423,1168667.1666666667,0.5964232122641021,3066.5833333333335,-0.020788930552971697,0.4567
LL,Cp5,0.067886,0.14864462447996496,1168703.5,0.5961380048208932,3102.9166666666665,-0.02107413799618067,0.4567
LL,Cp5,0.074674,0.16350777315524415,1168794.0833333333,0.5945806210985297,3193.5,-0.022631521718544212,0.4567
LL,Cp5,0.082142,0.1798598642434859,1168774.4166666667,0.5984080514853513,3173.8333333333335,-0.018804091331722495,0.4567
LL,Cp5,0.090356,0.19784541274359538,1168893.3333333333,0.597916540156518,3292.75,-0.019295602660555928,0.4567
LL,Cp5,0.099391,0.21762864024523756,1168957.75,0.5983514008595964,3357.1666666666665,-0.018860741957477473,0.4567
LL,Cp5,0.10933,0.23939128530764178,1164566.5,0.5898783115324466,-1034.0833333333333,-0.02733383128462724,0.4567
LL,Cp5,0.120263,0.26333041383840594,1169148.4166666667,0.599320002398023,3547.8333333333335,-0.01789214041905085,0.4567
LL,Cp5,0.13229,0.2896649879570834,1164832.5,0.5861372136339228,-768.0833333333334,-0.031074929183150996,0.4567
LL,Cp5,0.145519,0.3186314867527918,1169551.5,0.5907978220470583,3950.9166666666665,-0.026414320770015497,0.4567
LL,Cp5,0.160071,0.35049485439019046,1169267.4166666667,0.588298664723217,3666.8333333333335,-0.028913478093856842,0.4567
LL,Cp5,0.176078,0.38554412086709,1169884.9166666667,0.5953959772856189,4284.333333333333,-0.021816165531455007,0.4567
LL,Cp5,0.193685,0.4240967812568426,1169877.75,0.6024410109218489,4277.166666666667,-0.014771131895224979,0.4567
LL,Cp5,0.213054,0.46650755419312456,1170153.4166666667,0.6036023579916829,4552.833333333333,-0.013609784825390983,0.4567
LL,Cp5,0.234359,0.5131574337639588,1170461.0833333333,0.6039169113229846,4860.5,-0.013295231494089168,0.4567
LL,Cp5,0.257795,0.5644733961024743,1170799.9166666667,0.604103011827802,5199.333333333333,-0.013109130989271892,0.4567
LL,Cp5,0.283575,0.6209218305233195,1171244.5833333333,0.6065466591658928,5644.0,-0.010665483651181112,0.4567
LL,Cp5,0.311932,0.6830129187650537,1171637.75,0.6086075700301633,6037.166666666667,-0.008604572786910606,0.4567
LL,Cp5,0.343125,0.7513137727173199,1172157.25,0.6098323954303947,6556.666666666667,-0.007379747386679125,0.4567
LL,Cp5,0.377438,0.8264462447996497,1172657.3333333333,0.6072015886606162,7056.75,-0.010010554156457657,0.4567
LL,Cp5,0.415182,0.9090913072038538,1173647.5,0.6164014151434843,8046.916666666667,-0.0008107276735894823,0.4567
LL,Cp5,0.4567,1.0,1165600.5833333333,0.6172121428170739,0.0,0.0,0.4567
LL,Cp5,0.50237,1.0999999999999999,1171441.3333333333,0.6337483415213837,5840.75,0.016536198704309734,0.4567
LL,Cp5,0.552607,1.21,1177875.9166666667,0.6536309504780042,12275.333333333334,0.03641880766093036,0.4567
LL,Cp5,0.607868,1.3310006568863586,1176229.25,0.6675535949772686,10628.666666666666,0.050341452160194734,0.4567
LL,Cp5,0.668654,1.464098970878038,1170987.0,0.6769972090587707,5386.416666666667,0.05978506624169688,0.4567
LL,Cp5,0.73552,1.6105101817385592,1166404.8333333333,0.6702192545722182,804.25,0.05300711175514422,0.4567
LL,Cp5,0.809072,1.7715611999124152,1177361.0,0.6362544531537425,11760.416666666666,0.01904231033666869,0.4567
LL,Cp5,0.889979,1.9487168819794176,1175814.8333333333,0.6831425395515712,10214.25,0.06593039673449734,0.4567
LL,Cp5,0.978977,2.143588789139479,1156207.9166666667,0.6874759182899032,-9392.666666666666,0.07026377547282925,0.4567
LL,Cp5,1.076875,2.3579483249397857,1104486.4166666667,0.7466577549210838,-61114.166666666664,0.12944561210400982,0.4567
LL,Cp5,1.184562,2.593742062623166,1051072.25,0.7507473687793026,-114528.33333333333,0.1335352259622286,0.4567
LL,Cp5,1.303018,2.8531158309612437,1045938.9166666666,0.826728573821743,-119661.66666666667,0.20951643100466918,0.4567
LL,Cp5,1.43332,3.138427851981607,1045384.6666666666,0.83221199079491,-120215.91666666667,0.2149998479778362,0.4567
LL,Cp5,1.576652,3.452270637179768,1070373.5,0.7776512236796459,-95227.08333333333,0.16043908086257203,0.4567
LL,Cp5,1.734317,3.797497262973506,1063254.9166666667,0.7476433557007174,-102345.66666666667,0.1304312128836435,0.4567
LL,Cp5,1.907749,4.177247646157214,1060844.5,0.7220000275887887,-104756.08333333333,0.10478788477171491,0.4567
LL,Cp5,2.098524,4.5949726297350555,1060079.5,0.7085394935435393,-105521.08333333333,0.09132735072646543,0.4567
LL,Cp5,2.308377,5.054471206481279,1086931.5833333333,0.6960918055684165,-78669.0,0.07887966275134266,0.4567
LL,Cp5,2.539214,5.559916794394569,1089398.8333333333,0.6885539384629977,-76201.75,0.07134179564592386,0.4567
LL,Cp5,2.793136,6.1159097876067445,1091171.6666666667,0.685727445862862,-74428.91666666667,0.06851530304578812,0.4567
LL,Cp5,3.072449,6.727499452594702,1092655.0833333333,0.6842879882171825,-72945.5,0.06707584540010858,0.4567
LL,Cp5,3.379694,7.400249616816291,1093913.1666666667,0.6835065899187506,-71687.41666666667,0.06629444710167669,0.4567
LL,Cp5,3.717664,8.140275892270637,1094919.0,0.6847325733761874,-70681.58333333333,0.0675204305591137,0.4567
LL,Cp5,4.08943,8.954302605649223,1094938.3333333333,0.6879325966756847,-70662.25,0.07072045385861074,0.4567
LL,Cp5,4.498373,9.849732866214145,1095718.0833333333,0.6909142277407171,-69882.5,0.07370208492364329,0.4567
LL,k3,0.059078,0.1015260354012717,1149449.4166666667,0.5124750378606575,-11288.0,-0.10633438300415242,0.5819
LL,k3,0.064986,0.11167898264306583,1150098.1666666667,0.49599178281786876,-10639.25,-0.12281763804694117,0.5819
LL,k3,0.071484,0.12284584980237155,1149980.0,0.48510872081253015,-10757.416666666666,-0.13370070005227983,0.5819
LL,k3,0.078632,0.13512974737927477,1151537.0,0.5351892019593166,-9200.416666666666,-0.0836202189054932,0.5819
LL,k3,0.086496,0.1486440969238701,1153093.6666666667,0.5519141234169757,-7643.75,-0.0668952974478343,0.5819
LL,k3,0.095145,0.16350747551125622,1154614.5,0.5703001342749848,-6122.916666666667,-0.04850928658982509,0.5819
LL,k3,0.10466,0.17985908231654926,1150537.0,0.5832185827115609,-10200.416666666666,-0.03559083815324896,0.5819
LL,k3,0.115126,0.19784499054820417,1157152.0,0.5969392174936204,-3585.4166666666665,-0.021870203371189462,0.5819
LL,k3,0.126638,0.21762845849802373,1158447.9166666667,0.5996948634781679,-2289.5,-0.019114557386642066,0.5819
LL,k3,0.139302,0.23939164804949306,1159781.1666666667,0.6153742717314311,-956.25,-0.003435149133378871,0.5819
LL,k3,0.153232,0.2633304691527754,1161048.8333333333,0.62403124228822,311.4166666666667,0.005221821423410118,0.5819
LL,k3,0.168556,0.28966489087472075,1162387.4166666667,0.6262300253400331,1650.0,0.007420604475223118,0.5819
LL,k3,0.185411,0.31863034885719194,1163730.6666666667,0.6285990945455039,2993.25,0.009789673680694019,0.5819
LL,k3,0.203952,0.35049321189207766,1165071.5833333333,0.6231717350150661,4334.166666666667,0.004362314150256119,0.5819
LL,k3,0.224348,0.3855439078879533,1166139.0833333333,0.633953626016561,5401.666666666667,0.015144205151751078,0.5819
LL,k3,0.246782,0.4240969238700808,1167075.8333333333,0.6338507717546099,6338.416666666667,0.015041350889800057,0.5819
LL,k3,0.271461,0.4665079910637567,1167912.75,0.6344058560011455,7175.333333333333,0.015596435136335527,0.5819
LL,k3,0.298607,0.5131586183192989,1168683.9166666667,0.6347075096706801,7946.5,0.015898088805870125,0.5819
LL,k3,0.328467,0.5644732771953944,1169314.5,0.6333409023144994,8577.083333333334,0.014531481449689373,0.5819
LL,k3,0.361314,0.6209211204674343,1169918.5,0.6288225394832491,9181.083333333334,0.010013118618439102,0.5819
LL,k3,0.397446,0.6830142636191786,1170290.8333333333,0.6287218176495935,9553.416666666666,0.009912396784783561,0.5819
LL,k3,0.43719,0.7513146588760956,1165462.9166666667,0.6271452495027119,4725.5,0.008335828637901999,0.5819
LL,k3,0.480909,0.826446124763705,1170965.0,0.6251211614856053,10227.583333333334,0.006311740620795314,0.5819
LL,k3,0.529,0.9090909090909092,1158085.9166666667,0.6156996689784519,-2651.5,-0.003109751886358166,0.5819
LL,k3,0.5819,1.0,1160737.4166666667,0.6188094208648098,0.0,0.0,0.5819
LL,k3,0.64009,1.1,1166325.25,0.6162525232340875,5587.833333333333,-0.0025568976307223934,0.5819
LL,k3,0.704099,1.2100000000000002,1171449.0,0.6133108269353118,10711.583333333334,-0.005498593929498141,0.5819
LL,k3,0.774509,1.3310001718508335,1171547.3333333333,0.6125996174107499,10809.916666666666,-0.006209803454060146,0.5819
LL,k3,0.85196,1.4641003608867504,1166514.8333333333,0.6110459342113971,5777.416666666667,-0.007763486653412856,0.5819
LL,k3,0.937156,1.6105103969754253,1171582.25,0.6105642760898556,10844.833333333334,-0.008245144774954305,0.5819
LL,k3,1.030871,1.7715604055679672,1166500.75,0.6063536986641098,5763.333333333333,-0.012455722200700186,0.5819
LL,k3,1.133958,1.9487162742739303,1166544.1666666667,0.6058755646866887,5806.75,-0.01293385617812127,0.5819
LL,k3,1.247354,2.1435882454029906,1166543.0833333333,0.6042409550331209,5805.666666666667,-0.014568465831689048,0.5819
LL,k3,1.37209,2.35794810104829,1166561.1666666667,0.6043836108405366,5823.75,-0.014425810024273266,0.5819
LL,k3,1.509299,2.593742911153119,1161394.25,0.5987066312618795,656.8333333333334,-0.020102789602930406,0.5819
LL,k3,1.660229,2.8531173741192646,1166517.1666666667,0.6022384161124075,5779.75,-0.01657100475240238,0.5819
LL,k3,1.826251,3.13842756487369,1166462.25,0.6014577882564959,5724.833333333333,-0.017351632608314006,0.5819
LL,k3,2.008877,3.4522718680185602,1166641.3333333333,0.5999237483186769,5903.916666666667,-0.018885672546133044,0.5819
LL,k3,2.209764,3.7974978518645814,1166637.0833333333,0.5993872097887987,5899.666666666667,-0.019422211076011206,0.5819
LL,k3,2.430741,4.17724866815604,1166646.0833333333,0.5982457191619763,5908.666666666667,-0.02056370170283355,0.5819
LL,k3,2.673815,4.594973363120811,1166660.5833333333,0.599012838188879,5923.166666666667,-0.019796582675930957,0.5819
LL,k3,2.941196,5.054469840178725,1161575.4166666667,0.5946385155685378,838.0,-0.024170905296272065,0.5819
LL,k3,3.235316,5.559917511599932,1166822.75,0.6009651114896307,6085.333333333333,-0.017844309375179182,0.5819
LL,k3,3.558847,6.115908231654924,1166838.8333333333,0.6004778967035912,6101.416666666667,-0.01833152416121876,0.5819
LL,k3,3.914732,6.727499570372917,1166942.0833333333,0.6002573129489265,6204.666666666667,-0.018552107915883426,0.5819
LL,k3,4.306205,7.400249183708542,1166149.9166666667,0.6005825743136972,5412.5,-0.018226846551112716,0.5819
LL,k3,4.736826,8.140274961333562,1166228.0,0.5996398183828341,5490.583333333333,-0.019169602481975852,0.5819
LL,k3,5.210509,8.954303144870254,1167045.5,0.6019868626989914,6308.083333333333,-0.0168225581658185,0.5819
LL,k3,5.731559,9.849731912699777,1167104.9166666667,0.6007986484913886,6367.5,-0.018010772373421302,0.5819
LL,v3,0.112998,0.1015256064690027,1166204.25,0.5890449916226123,8117.416666666667,-0.02632813436428949,1.113
LL,v3,0.124298,0.11167834681042228,1166235.6666666667,0.5886636355566245,8148.833333333333,-0.02670949043027707,1.113
LL,v3,0.136728,0.12284636118598381,1166242.6666666667,0.5885593917925124,8155.833333333333,-0.026813734194389163,1.113
LL,v3,0.1504,0.13513027852650494,1157142.25,0.5814937870154581,-944.5833333333334,-0.03387933897144357,1.113
LL,v3,0.16544,0.14864330637915543,1163085.1666666667,0.5838316601733471,4998.333333333333,-0.03154146581355455,1.113
LL,v3,0.181984,0.163507637017071,1166459.0,0.5906597136464241,8372.166666666666,-0.024713412340477487,1.113
LL,v3,0.200183,0.17985893980233603,1166465.0833333333,0.5914688103939808,8378.25,-0.02390431559292075,1.113
LL,v3,0.220201,0.19784456424079067,1166521.5,0.5927905500559243,8434.666666666666,-0.022582575930977303,1.113
LL,v3,0.242221,0.21762893081761006,1166558.3333333333,0.5924572012206083,8471.5,-0.02291592476629341,1.113
LL,v3,0.266443,0.2393917340521114,1166653.9166666667,0.5911009278207097,8567.083333333334,-0.024272198166191958,1.113
LL,v3,0.293088,0.26333153638814016,1166737.25,0.592681085266975,8650.416666666666,-0.022692040719926573,1.113
LL,v3,0.322396,0.28966397124887694,1166808.4166666667,0.5942666861472103,8721.583333333334,-0.02110643983969128,1.113
LL,v3,0.354636,0.31863072776280327,1166913.25,0.5935099226970898,8826.416666666666,-0.02186320328981173,1.113
LL,v3,0.3901,0.3504941599281222,1157887.8333333333,0.5860681112540961,-199.0,-0.029305014732805557,1.113
LL,v3,0.42911,0.3855435759209344,1163885.5,0.591668433148621,5798.666666666667,-0.023704692838280552,1.113
LL,v3,0.472021,0.4240979335130279,1167354.1666666667,0.5953242596235758,9267.333333333334,-0.020048866363325757,1.113
LL,v3,0.519223,0.466507637017071,1167582.75,0.6008599069547512,9495.916666666666,-0.014513219032150396,1.113
LL,v3,0.571145,0.5131581311769992,1167852.3333333333,0.5998257765614645,9765.5,-0.015547349425437146,1.113
LL,v3,0.628259,0.5644734950584007,1167958.1666666667,0.6047641819115291,9871.333333333334,-0.010608944075372476,1.113
LL,v3,0.691085,0.6209209344115004,1168296.6666666667,0.6071114421558098,10209.833333333334,-0.008261683831091798,1.113
LL,v3,0.760194,0.6830134770889488,1168546.5833333333,0.6064048079277463,10459.75,-0.008968318059155387,1.113
LL,v3,0.836213,0.751314465408805,1168991.8333333333,0.6131559371852509,10905.0,-0.0022171888016507546,1.113
LL,v3,0.919835,0.8264465408805031,1169303.9166666667,0.6160098834012604,11217.083333333334,0.0006367574143587851,1.113
LL,v3,1.011818,0.9090907457322552,1166530.8333333333,0.6187203453589963,8444.0,0.0033472193720947194,1.113
LL,v3,1.113,1.0,1158086.8333333333,0.6153731259869016,0.0,0.0,1.113
LL,v3,1.2243,1.0999999999999999,1161193.3333333333,0.6235371863650642,3106.5,0.008164060378162566,1.113
LL,v3,1.34673,1.21,1167765.75,0.627008322797071,9678.916666666666,0.011635196810169316,1.113
LL,v3,1.481403,1.331,1161985.75,0.6203713245034638,3898.9166666666665,0.004998198516562182,1.113
LL,v3,1.629543,1.464099730458221,1168749.5,0.6354086778817261,10662.666666666666,0.02003555189482444,1.113
LL,v3,1.792498,1.6105103324348606,1163045.75,0.636136975115923,4958.916666666667,0.020763849129021444,1.113
LL,v3,1.971747,1.7715606469002694,1169911.0,0.6398377526330289,11824.166666666666,0.024464626646127214,1.113
LL,v3,2.168922,1.9487169811320753,1170563.4166666667,0.6441685413309176,12476.583333333334,0.028795415344015945,1.113
LL,v3,2.385814,2.1435884995507637,1171049.5833333333,0.6461897518053057,12962.75,0.030816625818404098,1.113
LL,v3,2.624396,2.357947888589398,1165163.0,0.6455712517196223,7076.166666666667,0.030198125732720616,1.113
LL,v3,2.886835,2.59374213836478,1171978.5833333333,0.6498967814994212,13891.75,0.03452365551251952,1.113
LL,v3,3.175519,2.8531168014375563,1172317.6666666667,0.6515746520385601,14230.833333333334,0.03620152605165853,1.113
LL,v3,3.493071,3.1384285714285713,1172667.25,0.6519746983449948,14580.416666666666,0.036601572358093165,1.113
