condition,parameter,param_value,fold_change,mean_area,mean_eccentricity,mean_delta_area,mean_delta_eccentricity,base_param_value
LD,Cp5,1.576652,3.452270637179768,1160642.1666666667,0.5361134683669903,21149.75,0.0031909122630784195,0.4567
LD,Cp5,1.734317,3.797497262973506,1162441.8333333333,0.5872939855032037,22949.416666666668,0.05437142939929182,0.4567
LD,Cp5,1.907749,4.177247646157214,1161989.25,0.6265185027690915,22496.833333333332,0.09359594666517956,0.4567
LD,Cp5,2.098524,4.5949726297350555,1161237.0833333333,0.6186883365903526,21744.666666666668,0.08576578048644072,0.4567
LD,Cp5,2.308377,5.054471206481279,1160060.1666666667,0.6235103708431153,20567.75,0.09058781473920342,0.4567
LD,Cp5,2.539214,5.559916794394569,1159549.1666666667,0.6496960481212447,20056.75,0.11677349201733289,0.4567
LD,Cp5,2.793136,6.1159097876067445,1158302.25,0.6300231784487201,18809.833333333332,0.09710062234480832,0.4567
LD,Cp5,3.072449,6.727499452594702,1157672.5833333333,0.6422360293724186,18180.166666666668,0.10931347326850667,0.4567
LD,Cp5,3.379694,7.400249616816291,1160066.5,0.6376249351855646,20574.083333333332,0.10470237908165268,0.4567
LD,Cp5,3.717664,8.140275892270637,1156722.5,0.6504480396150855,17230.083333333332,0.1175254835111736,0.4567
LD,Cp5,4.08943,8.954302605649223,1155413.0833333333,0.6553830401321341,15920.666666666666,0.12246048402822225,0.4567
LD,Cp5,4.498373,9.849732866214145,1155416.75,0.6572731431075024,15924.333333333334,0.12435058700359052,0.4567
LD,k3,0.059078,0.1015260354012717,1121969.6666666667,0.5348705931495744,-13841.75,-0.005087884202628484,0.5819
LD,k3,0.064986,0.11167898264306583,1132915.3333333333,0.5163435235135716,-2896.0833333333335,-0.02361495383863117,0.5819
LD,k3,0.071484,0.12284584980237155,1150800.6666666667,0.5507555748314715,14989.25,0.010797097479268733,0.5819
LD,k3,0.078632,0.13512974737927477,1126672.5833333333,0.603757713611209,-9138.833333333334,0.06379923625900617,0.5819
LD,k3,0.086496,0.1486440969238701,1125040.4166666667,0.6149891809954102,-10771.0,0.07503070364320732,0.5819
LD,k3,0.095145,0.16350747551125622,1120267.0,0.6332386818073608,-15544.416666666666,0.09328020445515788,0.5819
LD,k3,0.10466,0.17985908231654926,1126953.0,0.6048531752356897,-8858.416666666666,0.06489469788348691,0.5819
LD,k3,0.115126,0.19784499054820417,1130854.9166666667,0.6282323925283909,-4956.5,0.08827391517618803,0.5819
LD,k3,0.126638,0.21762845849802373,1122465.1666666667,0.6243482347719076,-13346.25,0.08438975741970474,0.5819
LD,k3,0.139302,0.23939164804949306,1120461.0833333333,0.6277717698198086,-15350.333333333334,0.0878132924676059,0.5819
LD,k3,0.153232,0.2633304691527754,1117254.4166666667,0.652597342365682,-18557.0,0.1126388650134792,0.5819
LD,k3,0.168556,0.28966489087472075,1121735.4166666667,0.6551537548607935,-14076.0,0.11519527750859078,0.5819
LD,k3,0.185411,0.31863034885719194,1132106.1666666667,0.6572301505392033,-3705.25,0.11727167318700048,0.5819
LD,k3,0.203952,0.35049321189207766,1151645.5833333333,0.6629258240157353,15834.166666666666,0.12296734666353253,0.5819
LD,k3,0.224348,0.3855439078879533,1136101.3333333333,0.6588832602707567,289.9166666666667,0.1189247829185539,0.5819
LD,k3,0.246782,0.4240969238700808,1150207.6666666667,0.6644978504870459,14396.25,0.12453937313484315,0.5819
LD,k3,0.271461,0.4665079910637567,1157293.25,0.6542044740067108,21481.833333333332,0.11424599665450785,0.5819
LD,k3,0.298607,0.5131586183192989,1147420.1666666667,0.6165551155481448,11608.75,0.07659663819594197,0.5819
LD,k3,0.328467,0.5644732771953944,1139713.3333333333,0.5469046169947592,3901.9166666666665,0.0069461396425563775,0.5819
LD,k3,0.361314,0.6209211204674343,1146711.75,0.5082453623263018,10900.333333333334,-0.03171311502590112,0.5819
LD,k3,0.397446,0.6830142636191786,1151276.9166666667,0.4856238701908544,15465.5,-0.054334607161348504,0.5819
LD,k3,0.43719,0.7513146588760956,1150274.5,0.5070587781281499,14463.083333333334,-0.03289969922405295,0.5819
LD,k3,0.480909,0.826446124763705,1154659.8333333333,0.5285356690541106,18848.416666666668,-0.011422808298092177,0.5819
LD,k3,0.529,0.9090909090909092,1137468.6666666667,0.5312797186515723,1657.25,-0.008678758700630534,0.5819
LD,k3,0.5819,1.0,1135811.4166666667,0.5399584773522029,0.0,0.0,0.5819
LD,k3,0.64009,1.1,1135905.4166666667,0.5198855070409437,94.0,-0.02007297031125918,0.5819
LD,k3,0.704099,1.2100000000000002,1133951.5833333333,0.5015604319568142,-1859.8333333333333,-0.03839804539538872,0.5819
LD,k3,0.774509,1.3310001718508335,1128379.9166666667,0.491828744111004,-7431.5,-0.04812973324119887,0.5819
LD,k3,0.85196,1.4641003608867504,1121049.0833333333,0.4951158374946756,-14762.333333333334,-0.04484263985752729,0.5819
LD,k3,0.937156,1.6105103969754253,1122425.0,0.5050655791781679,-13386.416666666666,-0.034892898174034966,0.5819
LD,k3,1.030871,1.7715604055679672,1123178.0833333333,0.5109111116992741,-12633.333333333334,-0.029047365652928692,0.5819
LD,k3,1.133958,1.9487162742739303,1126342.25,0.5048141258770437,-9469.166666666666,-0.03514435147515917,0.5819
LD,k3,1.247354,2.1435882454029906,1128823.8333333333,0.5073097545288417,-6987.583333333333,-0.032648722823360975,0.5819
LD,k3,1.37209,2.35794810104829,1129002.1666666667,0.49994002769207935,-6809.25,-0.040018449660123544,0.5819
LD,k3,1.509299,2.593742911153119,1123569.5,0.49596201779625587,-12241.916666666666,-0.043996459555946894,0.5819
LD,k3,1.660229,2.8531173741192646,1131271.3333333333,0.4956767451105937,-4540.083333333333,-0.044281732241609174,0.5819
LD,k3,1.826251,3.13842756487369,1130959.5833333333,0.4858064968753521,-4851.833333333333,-0.054151980476850804,0.5819
LD,k3,2.008877,3.4522718680185602,1129993.0833333333,0.4823355123523518,-5818.333333333333,-0.05762296499985112,0.5819
LD,k3,2.209764,3.7974978518645814,1129317.3333333333,0.48987810058699327,-6494.083333333333,-0.050080376765209565,0.5819
LD,k3,2.430741,4.17724866815604,1128901.1666666667,0.50594463654451,-6910.25,-0.034013840807692784,0.5819
LD,k3,2.673815,4.594973363120811,1129201.6666666667,0.5083023606502978,-6609.75,-0.031656116701905115,0.5819
LD,k3,2.941196,5.054469840178725,1123292.6666666667,0.5165224266246496,-12518.75,-0.023436050727553077,0.5819
LD,k3,3.235316,5.559917511599932,1129693.0,0.51883382721439,-6118.416666666667,-0.02112465013781281,0.5819
LD,k3,3.558847,6.115908231654924,1129916.5,0.528874159308942,-5894.916666666667,-0.011084318043260849,0.5819
LD,k3,3.914732,6.727499570372917,1129987.3333333333,0.539205748899802,-5824.083333333333,-0.0007527284524008101,0.5819
LD,k3,4.306205,7.400249183708542,1129318.0833333333,0.5430594896740958,-6493.333333333333,0.0031010123218928876,0.5819
LD,k3,4.736826,8.140274961333562,1129472.0,0.5510293893504536,-6339.416666666667,0.011070911998250823,0.5819
LD,k3,5.210509,8.954303144870254,1130383.25,0.547267030249391,-5428.166666666667,0.007308552897188301,0.5819
LD,k3,5.731559,9.849731912699777,1130476.8333333333,0.5549955534936923,-5334.583333333333,0.015037076141489497,0.5819
LD,v3,0.112998,0.1015256064690027,1130696.8333333333,0.5463815949430187,-980.0,0.011126712706398442,1.113
LD,v3,0.124298,0.11167834681042228,1130473.4166666667,0.5445919132603952,-1203.4166666666667,0.009337031023774839,1.113
LD,v3,0.136728,0.12284636118598381,1130307.5,0.5421408048788859,-1369.3333333333333,0.006885922642265591,1.113
LD,v3,0.1504,0.13513027852650494,1120549.75,0.5417645748545973,-11127.083333333334,0.006509692617976977,1.113
LD,v3,0.16544,0.14864330637915543,1123125.0833333333,0.5395912218272979,-8551.75,0.004336339590677603,1.113
LD,v3,0.181984,0.163507637017071,1129833.1666666667,0.5293734123761971,-1843.6666666666667,-0.005881469860423168,1.113
LD,v3,0.200183,0.17985893980233603,1129477.25,0.5230537414746593,-2199.5833333333335,-0.012201140761960994,1.113
LD,v3,0.220201,0.19784456424079067,1129102.1666666667,0.5154583876415134,-2574.6666666666665,-0.019796494595106868,1.113
LD,v3,0.242221,0.21762893081761006,1128656.75,0.5107520772694245,-3020.0833333333335,-0.024502804967195754,1.113
LD,v3,0.266443,0.2393917340521114,1128247.4166666667,0.5119872248448429,-3429.4166666666665,-0.023267657391777396,1.113
LD,v3,0.293088,0.26333153638814016,1128408.0,0.500231304106005,-3268.8333333333335,-0.035023578130615275,1.113
LD,v3,0.322396,0.28966397124887694,1128947.6666666667,0.49011480027788606,-2729.1666666666665,-0.045140081958734236,1.113
LD,v3,0.354636,0.31863072776280327,1129087.0,0.4953593101554569,-2589.8333333333335,-0.03989557208116332,1.113
LD,v3,0.3901,0.3504941599281222,1117950.4166666667,0.4929838670136945,-13726.416666666666,-0.04227101522292572,1.113
LD,v3,0.42911,0.3855435759209344,1119371.9166666667,0.49000778606561485,-12304.916666666666,-0.04524709617100553,1.113
LD,v3,0.472021,0.4240979335130279,1126673.6666666667,0.489227662424407,-5003.166666666667,-0.0460272198122133,1.113
LD,v3,0.519223,0.466507637017071,1125240.8333333333,0.4695484682615156,-6436.0,-0.06570641397510477,1.113
LD,v3,0.571145,0.5131581311769992,1123000.8333333333,0.4825953832038712,-8676.0,-0.05265949903274905,1.113
LD,v3,0.628259,0.5644734950584007,1119774.25,0.476615893496845,-11902.583333333334,-0.058638988739775334,1.113
LD,v3,0.691085,0.6209209344115004,1120770.3333333333,0.47437273227075916,-10906.5,-0.060882149965861165,1.113
LD,v3,0.760194,0.6830134770889488,1124115.1666666667,0.472429235318804,-7561.666666666667,-0.06282564691781624,1.113
LD,v3,0.836213,0.751314465408805,1128773.9166666667,0.49906831710468763,-2902.9166666666665,-0.03618656513193263,1.113
LD,v3,0.919835,0.8264465408805031,1134070.1666666667,0.5110161835881977,2393.3333333333335,-0.02423869864842254,1.113
LD,v3,1.011818,0.9090907457322552,1133028.6666666667,0.5284453794315361,1351.8333333333333,-0.006809502805084161,1.113
LD,v3,1.113,1.0,1131676.8333333333,0.5352548822366203,0.0,0.0,1.113
LD,v3,1.2243,1.0999999999999999,1141977.9166666667,0.5452208281119163,10301.083333333334,0.00996594587529597,1.113
LD,v3,1.34673,1.21,1149929.75,0.5445313603670733,18252.916666666668,0.009276478130452978,1.113
LD,v3,1.481403,1.331,1149818.4166666667,0.5377753096465986,18141.583333333332,0.0025204274099782467,1.113
LD,v3,1.629543,1.464099730458221,1154035.75,0.5299638966569575,22358.916666666668,-0.00529098557966276,1.113
LD,v3,1.792498,1.6105103324348606,1152122.5833333333,0.516634103987563,20445.75,-0.01862077824905725,1.113
LD,v3,1.971747,1.7715606469002694,1156264.4166666667,0.520144489672858,24587.583333333332,-0.015110392563762398,1.113
LD,v3,2.168922,1.9487169811320753,1153438.75,0.5168237652953196,21761.916666666668,-0.018431116941300733,1.113
LD,v3,2.385814,2.1435884995507637,1149712.5,0.5325641294857323,18035.666666666668,-0.0026907527508880646,1.113
LD,v3,2.624396,2.357947888589398,1144499.5833333333,0.5365622339897255,12822.75,0.0013073517531051737,1.113
LD,v3,2.886835,2.59374213836478,1148080.8333333333,0.5431712543201579,16404.0,0.00791637208353758,1.113
LD,v3,3.175519,2.8531168014375563,1152410.25,0.5361040624226584,20733.416666666668,0.0008491801860380233,1.113
LD,v3,3.493071,3.1384285714285713,1155469.5833333333,0.5043384184660366,23792.75,-0.03091646377058378,1.113
LD,v3,3.842378,3.452271338724169,1151827.5,0.5593733864252691,20150.666666666668,0.02411850418864892,1.113
LD,v3,4.226616,3.797498652291105,1150274.25,0.5648522054380746,18597.416666666668,0.029597323201454268,1.113
LD,v3,4.649277,4.177247978436657,1157406.3333333333,0.5121032841224206,25729.5,-0.023151598114199645,1.113
LD,v3,5.114205,4.594973045822103,1153041.3333333333,0.4939423884584189,21364.5,-0.04131249377820134,1.113
LD,v3,5.625625,5.054469901168015,1150125.25,0.5367553597562829,18448.416666666668,0.001500477519662637,1.113
LD,v3,6.188188,5.559917340521114,1135841.5,0.7006674075511384,4164.666666666667,0.16541252531451814,1.113
LD,v3,6.807007,6.115909254267745,1141106.5833333333,0.6827217281266235,9429.75,0.14746684589000333,1.113
LD,v3,7.487707,6.727499550763702,1137024.5,0.700432168040518,5347.666666666667,0.16517728580389765,1.113
LD,v3,8.236478,7.400249775381851,1156855.9166666667,0.6978810491057281,25179.083333333332,0.1626261668691078,1.113
LD,v3,9.060126,8.140274932614556,1164289.5833333333,0.7011138574586683,32612.75,0.16585897522204798,1.113
LD,v3,9.966139,8.95430278526505,1159695.6666666667,0.7183794383849796,28018.833333333332,0.1831245561483595,1.113
LD,v3,10.962752,9.849732255166218,1142061.25,0.7045904674326154,10384.416666666666,0.1693355851959952,1.113
LD,de3,0.038224,0.10152456839309429,1149058.0,0.546539605603808,8916.166666666666,0.012309266684565398,0.3765
LD,de3,0.042047,0.11167861885790173,1149055.0833333333,0.5433331848024626,8913.25,0.009102845883220042,0.3765
LD,de3,0.046252,0.12284727755644091,1149054.5,0.5446509857471298,8912.666666666666,0.010420646827887218,0.3765
LD,de3,0.050877,0.13513147410358564,1149065.5,0.5445967694965886,8923.666666666666,0.010366430577345995,0.3765
LD,de3,0.055964,0.14864276228419654,1149062.4166666667,0.5454851173879621,8920.583333333334,0.011254778468719473,0.3765
LD,de3,0.061561,0.1635086321381142,1149061.0833333333,0.5459679973560893,8919.25,0.011737658436846765,0.3765
LD,de3,0.067717,0.17985922974767596,1149132.25,0.5427378194638192,8990.416666666666,0.008507480544576571,0.3765
LD,de3,0.074489,0.19784594953519255,1149142.75,0.5412075058940556,9000.916666666666,0.006977166974813061,0.3765
LD,de3,0.081937,0.2176281540504648,1149161.5833333333,0.5458862565922579,9019.75,0.011655917673015326,0.3765
LD,de3,0.090131,0.2393917662682603,1149152.4166666667,0.5459527009019949,9010.583333333334,0.01172236198275232,0.3765
LD,de3,0.099144,0.26333067729083665,1149156.3333333333,0.5446865656561831,9014.5,0.010456226736940457,0.3765
LD,de3,0.109059,0.2896653386454183,1149153.3333333333,0.5463160500506105,9011.5,0.012085711131367907,0.3765
LD,de3,0.119965,0.3186321381142098,1149149.0833333333,0.5471404530769223,9007.25,0.012910114157679758,0.3765
LD,de3,0.131961,0.35049402390438245,1149207.6666666667,0.5476426935261784,9065.833333333334,0.013412354606935925,0.3765
LD,de3,0.145157,0.3855431606905711,1149234.0833333333,0.5455459609480345,9092.25,0.01131562202879203,0.3765
LD,de3,0.159673,0.42409827357237717,1149241.75,0.5463026981542349,9099.916666666666,0.012072359234992438,0.3765
LD,de3,0.17564,0.46650730411686586,1143686.0833333333,0.5402309355268141,3544.25,0.006000596607571518,0.3765
LD,de3,0.193204,0.5131580345285525,1149312.5833333333,0.546949998875172,9170.75,0.012719659955929385,0.3765
LD,de3,0.212524,0.564472775564409,1149346.75,0.5487888637387098,9204.916666666666,0.014558524819467298,0.3765
LD,de3,0.233777,0.620921646746348,1149332.5,0.5459025180094187,9190.666666666666,0.011672179090176085,0.3765
LD,de3,0.257155,0.6830146082337318,1149411.1666666667,0.5465975136711737,9269.333333333334,0.012367174751931146,0.3765
LD,de3,0.28287,0.7513147410358566,1143857.25,0.5431233216315534,3715.4166666666665,0.008892982712310862,0.3765
LD,de3,0.311157,0.8264462151394423,1149496.4166666667,0.5477481790400333,9354.583333333334,0.013517840120790658,0.3765
LD,de3,0.342273,0.9090916334661354,1149521.6666666667,0.5452655548577663,9379.833333333334,0.011035215938523682,0.3765
LD,de3,0.3765,1.0,1140141.8333333333,0.5342303389192425,0.0,0.0,0.3765
LD,de3,0.41415,1.1,1144049.4166666667,0.5389389161294121,3907.5833333333335,0.004708577210169558,0.3765
LD,de3,0.455565,1.21,1149671.4166666667,0.5443040755125482,9529.583333333334,0.010073736593305719,0.3765
LD,de3,0.501121,1.3309986719787517,1149687.75,0.5470542477262182,9545.916666666666,0.012823908806975723,0.3765
LD,de3,0.551234,1.464100929614874,1149800.0833333333,0.5467998968532055,9658.25,0.012569557933962971,0.3765
LD,de3,0.606357,1.6105099601593627,1149883.8333333333,0.5440901343678309,9742.0,0.009859795448588393,0.3765
LD,de3,0.666993,1.7715617529880476,1149950.75,0.5439087376309778,9808.916666666666,0.009678398711735139,0.3765
LD,de3,0.733692,1.9487171314741036,1150064.5833333333,0.5433608333304103,9922.75,0.009130494411167756,0.3765
LD,de3,0.807061,2.1435883134130145,1150145.5,0.5424641917784953,10003.666666666666,0.008233852859252766,0.3765
LD,de3,0.887767,2.357946879150066,1150232.0833333333,0.5414999822222188,10090.25,0.007269643302976331,0.3765
LD,de3,0.976544,2.593742363877822,1150329.9166666667,0.5411069950034488,10188.083333333334,0.006876656084206271,0.3765
LD,de3,1.074198,2.8531155378486055,1141081.1666666667,0.5316336396437542,939.3333333333334,-0.002596699275488353,0.3765
LD,de3,1.181618,3.1384276228419656,1144983.1666666667,0.5420104551952111,4841.333333333333,0.007780116275968575,0.3765
LD,de3,1.29978,3.452270916334661,1145146.25,0.5401182856045912,5004.416666666667,0.005887946685348681,0.3765
LD,de3,1.429758,3.7974980079681275,1145286.0833333333,0.5378109479528634,5144.25,0.003580609033620822,0.3765
LD,de3,1.572734,4.17724833997344,1145402.0833333333,0.5384281066076361,5260.25,0.0041977676883936015,0.3765
LD,de3,1.730007,4.594972111553785,1145506.5833333333,0.5377274375047487,5364.75,0.0034970985855061107,0.3765
LD,de3,1.903008,5.054470119521913,1145672.3333333333,0.5393486088852758,5530.5,0.005118269966033133,0.3765
LD,de3,2.093309,5.5599176626826035,1146004.8333333333,0.5402489425870137,5863.0,0.006018603667771109,0.3765
LD,de3,2.30264,6.115909694555112,1146147.3333333333,0.5398800756484328,6005.5,0.005649736729190187,0.3765
LD,de3,2.532904,6.727500664010623,1142465.3333333333,0.5348254048162114,2323.5,0.000595065896968792,0.3765
LD,de3,2.786194,7.400249667994688,1146439.5833333333,0.5379230127591912,6297.75,0.0036926738399486645,0.3765
LD,de3,3.064814,8.140276228419655,1146654.4166666667,0.5369479536741345,6512.583333333333,0.002717614754891943,0.3765
LD,de3,3.371295,8.954302788844622,1146982.8333333333,0.5387422918902535,6841.0,0.004511952971010859,0.3765
LD,de3,3.708424,9.849731739707835,1147308.25,0.535658885508934,7166.416666666667,0.0014285465896914373,0.3765
LD,de5,3e-05,0.1,1134597.0833333333,0.5352566885532967,-5544.75,0.0007145781023089604,0.0003
LD,de5,3.4e-05,0.11333333333333334,1142091.0,0.5360222450091343,1949.1666666666667,0.001480134558146634,0.0003
LD,de5,3.7e-05,0.12333333333333334,1142102.25,0.5360456158505219,1960.4166666666667,0.0015035053995342273,0.0003
LD,de5,4.1e-05,0.1366666666666667,1141266.9166666667,0.5354400239301753,1125.0833333333333,0.0008979134791875972,0.0003
LD,de5,4.5e-05,0.15000000000000002,1141266.9166666667,0.5350564140726277,1125.0833333333333,0.0005143036216399555,0.0003
LD,de5,4.9e-05,0.16333333333333333,1141266.9166666667,0.5345291922432874,1125.0833333333333,-1.2918207700357565e-05,0.0003
LD,de5,5.4e-05,0.18000000000000002,1142072.4166666667,0.5357839507175254,1930.5833333333333,0.0012418402665376842,0.0003
LD,de5,5.9e-05,0.19666666666666668,1142072.4166666667,0.5377962419888064,1930.5833333333333,0.0032541315378185978,0.0003
LD,de5,6.5e-05,0.21666666666666667,1141923.25,0.5374509057014851,1781.4166666666667,0.0029087952504973924,0.0003
LD,de5,7.2e-05,0.24000000000000002,1141737.4166666667,0.5361036833783128,1595.5833333333333,0.0015615729273250611,0.0003
LD,de5,7.9e-05,0.26333333333333336,1141737.5,0.5347007402389307,1595.6666666666667,0.00015862978794295435,0.0003
LD,de5,8.7e-05,0.29000000000000004,1142042.6666666667,0.5355126174638707,1900.8333333333333,0.0009705070128830003,0.0003
LD,de5,9.6e-05,0.32000000000000006,1142012.8333333333,0.5369945046363183,1871.0,0.00245239418533047,0.0003
LD,de5,0.000105,0.35000000000000003,1149512.6666666667,0.545031777044799,9370.833333333334,0.010489666593811278,0.0003
LD,de5,0.000116,0.3866666666666667,1149512.6666666667,0.5453040679601746,9370.833333333334,0.010761957509186848,0.0003
LD,de5,0.000127,0.42333333333333334,1149512.8333333333,0.5451668640438466,9371.0,0.010624753592858888,0.0003
LD,de5,0.00014,0.4666666666666667,1143955.8333333333,0.5400988271863557,3814.0,0.00555671673536795,0.0003
LD,de5,0.000154,0.5133333333333334,1149512.6666666667,0.5448202166114579,9370.833333333334,0.010278106160470138,0.0003
LD,de5,0.000169,0.5633333333333334,1149512.6666666667,0.5449549548783242,9370.833333333334,0.010412844427336468,0.0003
LD,de5,0.000186,0.62,1149512.6666666667,0.5450234665106947,9370.833333333334,0.010481356059706968,0.0003
LD,de5,0.000205,0.6833333333333333,1149512.6666666667,0.5452956376349857,9370.833333333334,0.010753527183997977,0.0003
LD,de5,0.000225,0.75,1149512.6666666667,0.5459781506130122,9370.833333333334,0.011436040162024494,0.0003
LD,de5,0.000248,0.8266666666666668,1149512.6666666667,0.5446088276917799,9370.833333333334,0.010066717240792231,0.0003
LD,de5,0.000273,0.9100000000000001,1149512.6666666667,0.5447737726520826,9370.833333333334,0.010231662201094819,0.0003
LD,de5,0.0003,1.0,1140141.8333333333,0.5345421104509877,0.0,0.0,0.0003
LD,de5,0.00033,1.1,1144025.0,0.5408611702223546,3883.1666666666665,0.006319059771366829,0.0003
LD,de5,0.000363,1.21,1149584.1666666667,0.5450095819108418,9442.333333333334,0.010467471459854013,0.0003
LD,de5,0.000399,1.33,1149584.1666666667,0.5450161219616171,9442.333333333334,0.010474011510629285,0.0003
LD,de5,0.000439,1.4633333333333334,1149584.5833333333,0.5438448892386251,9442.75,0.00930277878763732,0.0003
LD,de5,0.000483,1.61,1149584.6666666667,0.5437502811785531,9442.833333333334,0.009208170727565348,0.0003
LD,de5,0.000531,1.7700000000000002,1149584.75,0.5453598335895057,9442.916666666666,0.010817723138518013,0.0003
LD,de5,0.000585,1.9500000000000002,1149584.75,0.5451299118272196,9442.916666666666,0.010587801376231823,0.0003
LD,de5,0.000643,2.1433333333333335,1149584.75,0.5439288932874216,9442.916666666666,0.009386782836433802,0.0003
LD,de5,0.000707,2.356666666666667,1149584.75,0.5433709432853576,9442.916666666666,0.008828832834369879,0.0003
LD,de5,0.000778,2.5933333333333337,1149585.0833333333,0.5431008646755905,9443.25,0.008558754224602736,0.0003
LD,de5,0.000856,2.8533333333333335,1149585.9166666667,0.5448953157696357,9444.083333333334,0.010353205318647992,0.0003
LD,de5,0.000942,3.14,1149579.1666666667,0.5441624520107117,9437.333333333334,0.009620341559723957,0.0003
LD,de5,0.001036,3.4533333333333336,1149579.25,0.5454792682528117,9437.416666666666,0.010937157801823824,0.0003
LD,de5,0.001139,3.7966666666666673,1149579.4166666667,0.5461899120991304,9437.583333333334,0.01164780164814259,0.0003
LD,de5,0.001253,4.176666666666667,1149584.25,0.5466463024765943,9442.416666666666,0.01210419202560655,0.0003
LD,de5,0.001378,4.593333333333334,1149584.5,0.5451732113181227,9442.666666666666,0.01063110086713498,0.0003
LD,de5,0.001516,5.053333333333334,1149586.5833333333,0.5461184122189104,9444.75,0.011576301767922662,0.0003
LD,de5,0.001668,5.5600000000000005,1149587.1666666667,0.5453944693410301,9445.333333333334,0.010852358890042416,0.0003
LD,de5,0.001835,6.116666666666667,1149587.25,0.5459954710336921,9445.416666666666,0.011453360582704334,0.0003
LD,de5,0.002018,6.726666666666667,1149588.0833333333,0.5459417446474396,9446.25,0.011399634196451949,0.0003
LD,de5,0.00222,7.400000000000001,1144030.0,0.5427311238081631,3888.1666666666665,0.008189013357175395,0.0003
LD,de5,0.002442,8.14,1149590.5,0.5442298149687204,9448.666666666666,0.009687704517732654,0.0003
LD,de5,0.002686,8.953333333333335,1149590.9166666667,0.545731956667939,9449.083333333334,0.011189846216951368,0.0003
LD,de5,0.002955,9.850000000000001,1149625.0833333333,0.5461612699826727,9483.25,0.011619159531684834,0.0003
LD,K14,0.152288,0.10152533333333334,1149730.0,0.5464500325859953,19934.583333333332,0.021408598646427662,1.5
LD,K14,0.167517,0.111678,1149730.0,0.5431824681890944,19934.583333333332,0.01814103424952679,1.5
LD,K14,0.184269,0.122846,1149730.0,0.5437389656425912,19934.583333333332,0.018697531703023556,1.5
LD,K14,0.202696,0.13513066666666665,1149730.0,0.5452400296838973,19934.583333333332,0.02019859574432963,1.5
LD,K14,0.222965,0.14864333333333332,1149730.0,0.5467836656642725,19934.583333333332,0.02174223172470488,1.5
LD,K14,0.245262,0.16350800000000001,1149730.0,0.5443793385521928,19934.583333333332,0.019337904612625235,1.5
LD,K14,0.269788,0.17985866666666664,1149730.0,0.5436992324009099,19934.583333333332,0.01865779846134233,1.5
LD,K14,0.296767,0.19784466666666667,1149730.0,0.5434811905804695,19934.583333333332,0.01843975664090196,1.5
LD,K14,0.326444,0.21762933333333334,1149730.0,0.5431781370584016,19934.583333333332,0.018136703118833853,1.5
LD,K14,0.359088,0.23939200000000002,1149730.0,0.5443503034201811,19934.583333333332,0.019308869480613538,1.5
LD,K14,0.394997,0.2633313333333333,1149730.0,0.5425247268831352,19934.583333333332,0.01748329294356755,1.5
LD,K14,0.434497,0.2896646666666667,1149730.0,0.5396260959620481,19934.583333333332,0.014584662022480552,1.5
LD,K14,0.477946,0.3186306666666667,1149730.0,0.538079102240081,19934.583333333332,0.01303766830051343,1.5
LD,K14,0.525741,0.350494,1149730.0,0.5439186674981317,19934.583333333332,0.01887723355856401,1.5
LD,K14,0.578315,0.38554333333333335,1149730.0,0.5432668493381493,19934.583333333332,0.018225415398581763,1.5
LD,K14,0.636146,0.4240973333333333,1149730.0,0.5433222855731877,19934.583333333332,0.018280851633620088,1.5
LD,K14,0.699761,0.46650733333333333,1149730.0,0.5423763410454221,19934.583333333332,0.01733490710585452,1.5
LD,K14,0.769737,0.513158,1149730.0,0.5404905697067749,19934.583333333332,0.0154491357672073,1.5
LD,K14,0.846711,0.564474,1149730.0,0.5413252561477521,19934.583333333332,0.016283822208184456,1.5
LD,K14,0.931382,0.6209213333333333,1149730.0,0.545230298792903,19934.583333333332,0.020188864853335375,1.5
LD,K14,1.02452,0.6830133333333334,1145088.5,0.5384831508456746,15293.083333333334,0.013441716906107007,1.5
LD,K14,1.126972,0.7513146666666667,1145088.5,0.5395650165562098,15293.083333333334,0.014523582616642198,1.5
LD,K14,1.239669,0.8264459999999999,1145088.5,0.5394224214770963,15293.083333333334,0.014380987537528598,1.5
LD,K14,1.363636,0.9090906666666667,1145088.5,0.5383003477385762,15293.083333333334,0.013258913799008518,1.5
LD,K14,1.5,1.0,1129795.4166666667,0.5250414339395676,0.0,0.0,1.5
LD,K14,1.65,1.0999999999999999,1130905.6666666667,0.5316316809495979,1110.25,0.006590247010030248,1.5
LD,K14,1.815,1.21,1134357.0833333333,0.5376621164966653,4561.666666666667,0.012620682557097687,1.5
LD,K14,1.9965,1.331,1140365.6666666667,0.5380614500742672,10570.25,0.013020016134699608,1.5
LD,K14,2.19615,1.4641,1145219.3333333333,0.5402335394599317,15423.916666666666,0.015192105520364096,1.5
LD,K14,2.415765,1.6105099999999999,1145219.3333333333,0.5368456879295983,15423.916666666666,0.011804253990030794,1.5
LD,K14,2.657341,1.7715606666666668,1145219.3333333333,0.5374754445949962,15423.916666666666,0.012434010655428577,1.5
LD,K14,2.923076,1.9487173333333334,1145219.3333333333,0.5402030836688504,15423.916666666666,0.015161649729282717,1.5
LD,K14,3.215383,2.1435886666666666,1145219.3333333333,0.5406015771595222,15423.916666666666,0.015560143219954617,1.5
LD,K14,3.536922,2.357948,1145219.3333333333,0.539185256443555,15423.916666666666,0.01414382250398738,1.5
